name,name_en,latitude,longitude,description,description_en
โรงแรมคาซัวรินาจอมเทียน ,Casuarina Jomtien Hotel,12.8497248361391,100.901487157604,ต.นาจอมเทียน อ.สัตหีบ จ.ชลบุรี 20250,Na Chom Thian Sattahip Chon Buri 20250
โรงแรมคาซา ฮอลิเดย์ ,Casa Holiday Hotel,16.8148910676199,100.283959493983,ถนนสุรงคเดชะ ต.ในเมือง อ.เมืองพิษณุโลก จ.พิษณุโลก 65000,Surongkha Decha Rd. Nai Mueang Muang Phitsanu Lok Phitsanulok 65000
โรงแรมคาซา เดล มาเร,Casa Del Mare Hotel,12.5477721483434,99.9631190160838,ถนนสารวัลย์ ต.หนองแก (เกาะสะเดา) อ.หัวหิน จ.ประจวบคีรีขันธ์ 77110,Sarawan Rd. Nong Kae (Ko Sa Dao) Hua Hin Prachuap Khiri Khan 77110
โรงแรมคาซาคูล,Casacool Hotel Khaolak,8.667361171416460,98.24996396899220,67/274 - 67/273  ต.คึกคัก อ.ตะกั่วป่า จ.พังงา 82190,"Khuek Khak, Takua Pa, Phangnga 82190"
โรงแรมคาซาอีมาเร ,Casa E Mare Hotel,7.81546490526763,98.3045871418964,90/8-9 ถนนโคกตะโหนด ต.กะรน อ.เมืองภูเก็ต จ.ภูเก็ต 83100,Khok Tanot Rd. Karon Muang Phuket Phuket 83100
โรงแรมคาซ่า อัสรา,Casa Asara,13.710577345444200,100.60257643461200,168 ถนนอ่อนนุช (ซอยสุขุมวิท 77) แขวงพระโขนงเหนือ เขตวัฒนา กรุงเทพมหานคร 10250,"Onnut Rd. (Soi Sukhumwit 77), Phra Khanong Nuea, Vadhana, Bangkok 10250"
โรงแรมคาซ่า เพ็นดิโอ้ ,Casa Pendio Hotel,14.3605893616734,101.921394453166,153 หมู่ 11 ต.ไทยสามัคคี อ.วังน้ำเขียว จ.นครราชสีมา 30370,Thai Samakkhi Wang Nam Khieo Nakhon Ratchasima 30370
โรงแรมคาตะไทม์,Kata Time Hotel,7.81549546415258,98.3051276070128,88/7 ถนนโคกโตนด ต.กะรน อ.เมืองภูเก็ต จ.ภูเก็ต 83100,88/7 Khok Tanot Rd. Karon Muang Phuket Phuket 83100
โรงแรมคาทีน่า ,Katina Hotel,7.87261739333102,98.3805607122327,5/61 ถนนศักดิเดช ต.ตลาดเหนือ อ.เมืองภูเก็ต จ.ภูเก็ต 83000,5/61 Talat Nuea Muang Phuket Phuket 83000
โรงแรมคามิโอ อมตะ บางปะกง,"Kameo Hotel (Amata,Bangpakong)",13.418553692548800,101.00335747003600,ต.หนองไม้แดง อ.เมืองชลบุรี จ.ชลบุรี 20000,"Nong Mai Daeng, Mueang Chon Buri, Chon Buri 20000"
โรงแรมคาริสม่า เรสซิเดนซ์,Charisma Residence,12.683948911992100,101.23470604419700,ต.เนินพระ อ.เมืองระยอง จ.ระยอง 21000,"Noen Phra, Mueang Rayong, Rayong 21000"
โรงแรมคาลิปโซ่ กรุงเทพ (รัชดา-ห้วยขวาง),CALYPZO BANGKOK (RATCHADA-HUAYKWANG),13.775045913992600,100.57277575135200,88  ซอยสุขร่วมกัน แขวงดินแดง เขตดินแดง กรุงเทพมหานคร 10400,"88  Soi Suk Ruam Kan, Din Daeng, Din Daeng, Bangkok 10400"
โรงแรมคาลิปโซ่ กรุงเทพ รัชดา 20,CALYPZO BANGKOK (RATCHADA 20),13.791944349868600,100.57509854435900,52 ซอยรุ่งเรือง แขวงสามเสนนอก เขตห้วยขวาง กรุงเทพมหานคร 10310,"52  Soi Rungrueang, Sam Sen Nok, Huai Khwang, Bangkok 10310"
โรงแรมคาวาน่า ระยอง,Kawana Service Apartment,12.680352160083800,101.25664383173000,ถนนราษฎร์บำรุง ต.เนินพระ อ.เมืองระยอง จ.ระยอง 21000,"Rat Bamrung Rd., Noen Phra, Mueang Rayong, Rayong 21000"
โรงแรมคาสิมารีสอร์ทแอนด์สปาเขาหลัก,โรงแรมคาสิมารีสอร์ทแอนด์สปาเขาหลัก,8.278661,98.305798,ถนนเพชรเกษม โคกกลอย ตะกั่วทุ่ง จ.พังงา 82140,"Phet Kasem Rd., Khok Kloi, Takua Thung, Phangnga 82140"
โรงแรมคาเพลลา กรุงเทพ,Capella Bangkok Hotel,13.713173991347,100.51077380776,300/2 ถนนเจริญกรุง แขวงยานนาวา เขตสาทร กรุงเทพมหานคร 10120,"300/2, Charoenkrung Rd., Yan Nawa, Sathon, Bangkok 10120 Thailand"
โรงแรมคาเพลลา กรุงเทพ,Capella Bangkok,13.711949284865000,100.5104760825630,300/2 ถนน เจริญกรุง แขวงยานนาวา เขตสาทร กรุงเทพมหานคร 10120,"300/2 Charoenkrung Road, Yannawa, Sathon, Bangkok 10120"
โรงแรมคาเมลอท,The Camelot Hotel,12.92316787213490,100.87279558181800,ถนนพัทยาสายสอง ต.หนองปรือ อ.บางละมุง จ.ชลบุรี 20150,"Pattaya 2 Rd., Nong Prue, Bang Lamung, Chon Buri 20150"
โรงแรมคำธนา เชียงราย,KhamThana Hotel Chiang Rai,19.890707890813700,99.8239204287529,651/8 สนามบินเก่า(ชุมชนดอยเขาควาย) ต.รอบเวียง อ.เมืองเชียงราย จ.เชียงราย 57000,"651/8 Tumbol Robviang, Amphur Maung, Chiang Rai Thailand 57000"
โรงแรมคำศรีทองไชย,Khamsrithong Chai Hotel,16.54685809434990,104.72967937588700,12 สำราญชายโขงเหนือ ต.มุกดาหาร อ.เมืองมุกดาหาร จ.มุกดาหาร 49000,"Samran Chai Khong Nuea, Mukdahan, Mueang Mukdahan, Mukdahan 49000"
โรงแรมคำแสด,comesad,14.110481,99.388677,ต.ลาดหญ้า อ.เมืองกาญจนบุรี จ.กาญจนบุรี 71190,
โรงแรมคิง รอยัล การ์เด้น อินน์,King Royal Garden Inn Hotel,13.7188075570057,100.521270618751,ถนนสาทรใต้ แขวงยานนาวา เขตสาทร กรุงเทพมหานคร 10120,Sathon Tai Rd. Yan Nawa Sathon Bangkok 10120
โรงแรมคิง รอยัล ทู,King Royal II Hotel,13.7217454531268,100.506841675358,ถนนกรุงธนบุรี แขวงคลองต้นไทร เขตคลองสาน กรุงเทพมหานคร 10600,Krungthonburi Rd. Khlong Ton Sai Khlong San Bangkok 10600
โรงแรมคิงส์,King Hotel,7.00367681487851,100.469707832656,ถนนนิพัทธุ์อุทิศ 1 ต.หาดใหญ่ อ.หาดใหญ่ จ.สงขลา 90110,Niphat Uthit 1 Rd. Hat Yai Hat Yai Songkhla 90110
โรงแรมคิงส์ตัน สวีท กรุงเทพ,Kingston Suites Bangkok,13.7411338090897,100.558435320854,39/3-7 แขวงคลองเตยเหนือ เขตวัฒนา กรุงเทพมหานคร 10110,39/3-7 Khlong Toei Nuae Watthana Bangkok 10110
โรงแรมคิริมาธานี,โรงแรมคิริมาธานี,17.520153,101.726279,เมือง เมืองเลย จ.เลย 42000,"Mueang, Mueang Loei, Loei 42000"
โรงแรมคิว,Q Hotel,13.746380643399600,100.57676151394800,แขวงบางกะปิ เขตห้วยขวาง กรุงเทพมหานคร 10310,"Bang Kapi, Huai Khwang, Bangkok 10310"
โรงแรมคิว ซิกเนเจอร์ สมุย,Q Signature Samui Hotel,9.57075,100.08697,ต.บ่อผุด (เกาะส้ม) อ.เกาะสมุย จ.สุราษฎร์ธานี 84320,
โรงแรมคิว-บ็อกซ์ แบงค็อก บลอสซัม   ,Q-Box Hotel Bangkok Blossom,13.818377124093300,100.67937210202200,ถนนนวมินทร์-รามอินทรา แขวงคันนายาว เขตคันนายาว กรุงเทพมหานคร 10230,"Nawamin-Ram Intra Rd., Khan Na Yao, Khan Na Yao, Bangkok 10230"
โรงแรมคิวบิกซ์,QBix Hotel,16.426522573940500,102.83932819962500,ต.ในเมือง อ.เมืองขอนแก่น จ.ขอนแก่น 40000,"Nai Mueang, Mueang Khon Kaen, Khon Kaen 40000"
โรงแรมคิวบิกประตูน้ำ,Cubic Pratunam Hotel,13.754564007538900,100.53612470626800,21/1 ซอยเพชรบุรี 13 (ซอยสมประสงค์ 2) แขวงถนนพญาไท เขตราชเทวี กรุงเทพมหานคร 10400,"21/1 Soi Phetchaburi 13 (Soi Somprasong 2), Thanon Phaya Thai, Ratchathewi, Bangkok 10400"
โรงแรมคิวเคนนี ,Kilkenny Budget Hotel ,12.930227609164300,100.88455571320000,พัทยาสาย 2 ซอย 11 ต.นาเกลือ อ.บางละมุง จ.ชลบุรี 20260,"Phatthaya Sai 2 Soi 11, Na Kluea, Bang La Mung, Chon Buri 20260"
โรงแรมคีรี เอเล ,Keeree Ele Hotel,12.0986130423712,102.275708899566,ต.เกาะช้าง กิ่ง อ.เกาะช้าง จ.ตราด 23120,Ko Chang King Amphoe  Ko Chang Trat 23120
โรงแรมคุณนายตื่นสาย ,Khun Nai Tern Sai Hotel,19.35249574688350,98.44938351333620,ทางหลวงชนบทหมายเลข 7026 ต.แม่ฮี้ อ.ปาย จ.แม่ฮ่องสอน 58130,"Rural Road 7026, Mae Hi, Phai, Mae Hong Son 58130"
โรงแรมคุณปุ๋ย พูล แอนด์ วิลล่า,Khun Pui Pool and Villa,17.367804739112600,103.71252402663200,ทางหลวงแผ่นดินหมายเลข 227 ต.พังโคน อ.พังโคน จ.สกลนคร 47160,"National Highway 227, Phang Khon, Phang Khon, Sakon Nakhon 47160"
โรงแรมคุระเรือนไทยรีสอร์ท,โรงแรมคุระเรือนไทยรีสอร์ท,9.186649,98.411897,แม่นางขาว คุระบุรี จ.พังงา 82150,"Mae Nang Khao, Khura Buri, Phangnga 82150"
โรงแรมคุเระทาเกะโซ,Hotel Kuretakeso Sriracha,13.165816905298100,100.92969328165100,สุขุมวิท 20 ถนนเทศบาล 1 ต.ศรีราชา อ.ศรีราชา จ.ชลบุรี 20110,"Sukhumwit 20 Thesaban 1 Rd., Si Racha, Si Racha, Chon Buri 20110"
โรงแรมคุ้มนคร,โรงแรมคุ้มนคร,8.455437,99.965648,ทางหลวงแผ่นดินหมายเลข 4012 ท่าวัง เมืองนครศรีธรรมราช จ.นครศรีธรรมราช 80000,"National Highway 4012, Tha Wang, Mueang Nakhon Si Thammarat, Nakhon Si Thammarat 80000"
โรงแรมคุ้มบงแก้ว รีสอร์ท,โรงแรมคุ้มบงแก้ว รีสอร์ท,16.883216,101.874507,ภูกระดึง ภูกระดึง จ.เลย 42180,"Phu Kradueng, Phu Kradueng, Loei 42180"
โรงแรมคุ้มภูคำ,โรงแรมคุ้มภูคำ,18.806389,98.963347,ถนนบ้านน้ำแม่ ช้างเผือก เมืองเชียงใหม่ จ.เชียงใหม่ 50300,"Ban Nam Mae Rd., Chang Phueak, Mueang Chiang Mai, Chiang Mai 50300"
โรงแรมคุ้มสวัสดิ์,Koomsawad Hotel,8.651308176214770,99.91759657859800,ต.โพธิ์ทอง อ.ท่าศาลา จ.นครศรีธรรมราช 80160,Pho Thong Tha Sala Nakhon Si Thammarat 80160
โรงแรมคุ้มหมอก รีสอร์ท ,Khummok Resort Hotel,16.859450434093000,103.61638425338300,ต.โพน อ.คำม่วง จ.กาฬสินธุ์ 46180,Phon Kham Muang Kalasin 46180
โรงแรมคุ้มเมืองมินทร์,Khum Muang Min Boutique Hote,18.773673,100.773,ถนนรอบเมืองทิศใต้ ต.ในเวียง อ.เมืองน่าน จ.น่าน 55000,"Rop Mueang Thit Tai Rd., Naiwaing, Muang Nan, Nan 55000"
โรงแรมคุ้มแก้วถาวรพาเลซ,Kum Kaew Thawon Palace Hotel,18.797812468126900,100.7839701929470,ถนนวรวิชัย ต.ในเวียง อ.เมืองน่าน จ.น่าน 55000,"Wora Wichai Rd., Naiwaing, Muang Nan, Nan 55000"
โรงแรมคุ้มแคนทอง รีสอร์ท,โรงแรมคุ้มแคนทอง รีสอร์ท,16.525858,103.062256,ถนนพรหมนิมิตร 1 กระนวน ซำสูง จ.ขอนแก่น 40170,"Phrom Ni Mit 1 Rd., Kranuan, Sam Sung, Khon Kaen 40170"
โรงแรมคุ๊กกี้ เกาะช้าง,Cookies Hotel ,12.1084044618717,102.270610690782,ต.เกาะช้าง กิ่ง อ.เกาะช้าง จ.ตราด 23120,Ko Chang King Amphoe  Ko Chang Trat 23120
โรงแรมคุ๊กกี้สลัด ,Cookies Salad Hotel,9.78403978890817,99.9700230220872,ต.เกาะพะงัน (เกาะม้า) อ.เกาะพะงัน จ.สุราษฎร์ธานี 84280,Ko Phangan (Ko Ma) Ko Phangan Surat Thani 84280
โรงแรมคูณ,Kuun Hotel Sukhumvit,13.65136004418170,100.61485022306400,998 หมู่10 ซอยแบริ่ง 34 (สุขุมวิท107) ต.สำโรงเหนือ อ.เมืองสมุทรปราการ จ.สมุทรปราการ 10270,"Soi Bae Ring 34, Samrong Nuea, Mueang Samut Prakan, Samut Prakan 10270"
โรงแรมคูณคีม,Koonkim Hotel,17.39868119814810,104.78800535202000,ทางหลวงแผ่นดินหมายเลข 22 ต.ในเมือง อ.เมืองนครพนม จ.นครพนม 48000,"National Highway 22, Nai Mueang, Mueang Nakhon Phanom, Nakhon Phanom 48000"
โรงแรมฅชา กรุงเทพ ประเทศไทย,Cacha Hotel Siam Bangkok,13.754896181990500,100.52671685814900,ถนนบรรทัดทอง แขวงถนนเพชรบุรี เขตราชเทวี กรุงเทพมหานคร 10400,"Banthatthong Rd., Thanon Phet Buri, Ratchathewi, Bangkok 10400"
โรงแรมงามดูพลี ,Hotel Ngamduphli,13.721973447961900,100.54680927188300,ซอยงามดูพลี แขวงทุ่งมหาเมฆ เขตสาทร กรุงเทพมหานคร 10120,"Soi Ngamduphli, Thung Maha Mek, Sathon, Bangkok 10120"
โรงแรมงามตา ,Ngamta Hotel,19.299765,97.965927,"5/9 ถ.ขุนลุมประพาส, ต.จองคำ อ.เมือง, ใจกลางเมือง, แม่ฮ่องสอน, ไทย 58000",
โรงแรมงามตา,Ngamta Hotel,19.2908600620436,97.9662197691923,ถนนชำนาญสถิตย์ ต.จองคำ อ.เมืองแม่ฮ่องสอน จ.แม่ฮ่องสอน 58000,Chamnan Sathit Rd. Chong Kham Muang Mae Hong Son Mae Hong Son 58000
โรงแรมงามตา,โรงแรมงามตา,19.299807,97.965778,ถนนขุนลุมประพาส จองคำ เมืองแม่ฮ่องสอน จ.แม่ฮ่องสอน 58000,"Khun Lum Praphat Rd., Chong Kham, Mueang Mae Hong Son, Mae Hong Son 58000"
โรงแรมจงอา,CHONG-A HOTEL,6.8663486885597400,101.25548109412200,ถนนปรีดา อาเนาะรู เมืองปัตตานี จ.ปัตตานี 94000,"Prida Rd., A Noru, Mueang Pattani, Pattani 94000"
โรงแรมจริงจิตร,Jing Jit Hotel,8.076807446742970,98.91001403331760,ถนนรอดบุญ ต.ปากน้ำ อ.เมืองกระบี่ จ.กระบี่ 81000,"Rotbun Rd., Pak Nam, Mueang Krabi, Krabi 81000"
โรงแรมจริงจิตร,โรงแรมจริงจิตร,8.076675,98.908841,ถนนมหาราช ปากน้ำ เมืองกระบี่ จ.กระบี่ 81000,"Maha Rat Rd., Pak Nam, Mueang Krabi, Krabi 81000"
โรงแรมจรูญศักดิ์ แกรนด์,Jaroonsak Grand Trang,7.569873385152040,99.60840359330180,ถนนเพลินพิทักษ์ ต.นาตาล่วง อ.เมืองตรัง จ.ตรัง 92000,"Phloen Phithak Rd., Na Ta Luang, Mueang Trang, Trang 92000"
โรงแรมจรูญศักดิ์ แกรนด์,โรงแรมจรูญศักดิ์ แกรนด์,7.569776,99.608343,ถนนเพลินพิทักษ์ นาตาล่วง เมืองตรัง จ.ตรัง 92000,"Phloen Phithak Rd., Na Ta Luang, Mueang Trang, Trang 92000"
โรงแรมจอมพลพาเลซ ,Chomphon Palace Hotel ,13.620581239924500,99.58830714225770,ต.จอมบึง อ.จอมบึง จ.ราชบุรี 70150,"Chom Bueng, Chom Bueng, Ratchaburi 70150"
โรงแรมจอมสุรางค์,โรงแรมจอมสุรางค์,14.97315366745,102.103230448914,ถนนมหาดไทย ต.ในเมือง อ.เมือง จ.นครราชสีมา 30000,"Mahatthai Rd., Nai Muang, Muang, Nakhon Ratchasima, 30000"
โรงแรมจอมเทียน ลองเสตย์,Jomtien Longstay Hotel,12.901475017475000,100.87092071771600,ต.หนองปรือ อ.บางละมุง จ.ชลบุรี undefined,"Nong Prue, Bang Lamung, Chon Buri undefined"
โรงแรมจอมเทียน ฮอลิเดย์ ,Jomtien Holiday Hotel,12.864772619565600,100.8967865863060,ซอยนาจอมเทียน 2 ต.นาเกลือ อ.บางละมุง จ.ชลบุรี 20260,"Soi Na Chomtien 2, Na Kluea, Bang La Mung, Chon Buri 20260"
โรงแรมจอมเทียนการ์เด้นท์โฮม,JOMTIEN GARDEN HOME,12.873061655152800,100.89459522154200,ถนนสาธารณประโยชน์ ต.นาเกลือ อ.บางละมุง จ.ชลบุรี 20260,"Public Rd., Na Kluea, Bang La Mung, Chon Buri 20260"
โรงแรมจอมเทียนไฮโซเทล,Jomtien Hisotel,12.87627652614860,100.88637962937400,ต.หนองปรือ อ.บางละมุง จ.ชลบุรี 20150,"Nong Prue, Bang Lamung, Chon Buri 20150"
โรงแรมจอยลี่ อินน์ ,Joyly Inn Hotel,12.92983547930820,100.88554813053600,ถนนเกษมสุวรรณ ต.นาเกลือ อ.บางละมุง จ.ชลบุรี 20260,"Kasem Suwan Rd., Na Kluea, Bang La Mung, Chon Buri 20260"
โรงแรมจอลลี่ สวีท แอนด์ สปา (อ้อมน้อย),Jolly Suites & Spa (Om Noi),13.70369798420970,100.32489269971800,ถนนเพชรเกษม ต.อ้อมน้อย อ.กระทุ่มแบน จ.สมุทรสาคร 74130,"Phetchakasem Rd., Om Noi, Krathumbaen, Samut Sakhon 74130"
โรงแรมจังเกิล เบย์ รีสอร์ท,โรงแรมจังเกิล เบย์ รีสอร์ท,12.57317,101.891703,คลองขุด ท่าใหม่ จ.จันทบุรี 22120,"Khlong Khut, Tha Mai, Chanthaburi 22120"
โรงแรมจันกระพริบ,CHAN KRAPHRIP HOTEL,16.21299405647510,100.45554846525200,หนองพยอม ตะพานหิน จ.พิจิตร 66110,"Nong Phayom, Taphan Hin, Phichit 66110"
โรงแรมจันทบุรี เซ็นเตอร์ ,Chanthaburi Center Hotel,12.611704533889500,102.10713878274000,ซอยบัวสวัสดิ์ ต.วัดใหม่ อ.เมืองจันทบุรี จ.จันทบุรี 22000,"Soi Bua Sawat, Wat Mai, Mueang Chanthaburi, Chanthaburi 22000"
โรงแรมจันทบุรีการ์เด้น,โรงแรมจันทบุรีการ์เด้น,12.6661227,102.0088546,โรงแรมจันทบุรีการ์เด้น 99/9 หมู่ 1 ต.เขาบายศรี อ.ท่าใหม่ จ.จันทบุรี 22120 TH ราคา 10.00 บาท โรงแรมจันทบุรีการ์เด้น,"Khao Baisi, Tha Mai, Chanthaburi 22120"
โรงแรมจันทบุรีรีเวอร์ไซด์รีสอร์ท,Chanthaburi Riverside Hotel & Resort,12.622336570306400,102.12148994207400,63 หมู่ 9 ต.จันทนิมิต อ.เมืองจันทบุรี จ.จันทบุรี 22000,"Chanthanimit, Mueang Chanthaburi, Chanthaburi 22000"
โรงแรมจันทรธาดา รีสอร์ท แอนด์ โฮมสเตย์,โรงแรมจันทรธาดา รีสอร์ท แอนด์ โฮมสเตย์,16.134104,102.533693,ทางหลวงแผ่นดินหมายเลข 229 กุดเค้า มัญจาคีรี จ.ขอนแก่น 40160,"National Highway 229, Kut Khao, Mancha Khiri, Khon Kaen 40160"
โรงแรมจันทราบุรี บูติก รีสอร์ท,Jantraburee Butique Resort,12.581229865130400,101.88886462223800,1 หมู่ 7 ต.คลองขุด อ.ท่าใหม่ จ.จันทบุรี 22120,"1 Moo 7, Khlong Khut, Thamai, Chanthaburi 22120"
โรงแรมจันทร์ธารา พาเลส,Juntara Palace Hotel   ,13.824723096265600,100.04211410880100,ถนนรถไฟตะวันตก สนามจันทร์ เมืองนครปฐม จ.นครปฐม 73000,"Rot Fai Tawantok Rd., Sanam Chan, Mueang Nakhon Pathom, Nakhon Pathom 73000"
โรงแรมจันทร์ผารีสอร์ท,Chan Pha Resort,14.155857212565600,100.56528568267800,ต.เชียงรากน้อย อ.บางปะอิน จ.พระนครศรีอยุธยา 13180,"Chiang Rak Noi, Bang Pa-In, Phra Nakhon Si Ayutthaya 13180"
โรงแรมจันทร์สม ชุมพร,Janson Chumphorn Hotel,10.4996667624177,99.178953753017,ถนนศาลาแดง 6 ต.ท่าตะเภา อ.เมืองชุมพร จ.ชุมพร 86000,Saladaeng 6 Rd. Tha Ta Pao Muang Chumphon Chumphon 86000
โรงแรมจันทร์สม ฮอท สปา ระนอง,Jansom Hot Spa Ranong Hotel,9.960703,98.644531,ซอยธารา ต.บางริ้น อ.เมืองระนอง จ.ระนอง 85000,"Soi Thara, Bang Rin, Muang Ranong, Ranong 85000"
โรงแรมจันทร์เจ้า,Chanchao Hotel,16.420651515966000,102.82278299331700,399/1 หมู่ที่17 ต.ในเมือง อ.เมืองขอนแก่น จ.ขอนแก่น 40000,"399/1 Moo 17 Nai Mueang, Muang Khon kaen, Khon Kaen 40000"
โรงแรมจันทร์เจ้า,Janjao Hotel ,17.423759924462400,102.8047263622280,ต.หมากแข้ง อ.เมืองอุดรธานี จ.อุดรธานี 41000,"Mak Khaeng, Mueang Udon Thani, Udon Thani 41000"
โรงแรมจันทร์เพ็ญ,Chanphen Hotel,16.42081617557400,102.82260864973100,ต.ในเมือง อ.เมืองขอนแก่น จ.ขอนแก่น 40000,"Nai Mueang, Muang Khon kaen, Khon Kaen 40000"
โรงแรมจันท์ธานี ,Chanthanee Hotel ,12.62085250902720,102.10368543863300,ต.ท่าช้าง อ.เมืองจันทบุรี จ.จันทบุรี 22000,"Tha Chang, Muang Chanthaburi, Chanthaburi 22000"
โรงแรมจัสติส,Justice Hotel,13.824842903639900,100.5716921389100,ถนนรัชดาภิเษก แขวงจอมพล เขตจตุจักร กรุงเทพมหานคร 10900,"Ratchada Phisek Rd., Chomphon, Chatuchak, Bangkok 10900"
โรงแรมจัสมิน 59,Jasmine 59 Hotel,13.725216163820700,100.58139771223100,ซอยสุขุมวิท 59 (ซอยบุญชนะ) แขวงคลองตันเหนือ เขตวัฒนา กรุงเทพมหานคร 10250,"Soi Sukhumvit 59 (Soi Bun Chana), Khlong Tan Nuea, Vadhana, Bangkok 10250"
โรงแรมจัสไฟน์ กระบี่,Just fine Krabi,8.065790526874850,98.9167732000351,ต.ปากน้ำ อ.เมืองกระบี่ จ.กระบี่ 81000,"Pak Nam, Mueang Krabi, Krabi 81000"
โรงแรมจามาเดวี ,Jamadevi Coffee Shop and Boutique Hotel,18.57960998858650,99.00174558162690,ต.ในเมือง อ.เมืองลำพูน จ.ลำพูน 51000,"Nai Mueang, Mueang Lamphun, Lamphun 51000"
โรงแรมจำปา รีสอร์ท ,Jumpa Resort,16.838105248930200,100.23912638425800,82 หมู่ 2 ต.บ้านคลอง อ.เมืองพิษณุโลก จ.พิษณุโลก 65000,"82 Moo 2 Ban Khlong, Mueang Phitsanulok, Phitsanulok 65000"
โรงแรมจิงโจ้ โฮเต็ล,Jing Jo Hotel,9.912889048441190,99.06082659959790,42 ม.5 ต.บ้านควน อ.หลังสวน จ.ชุมพร 86110,"National Highway 41, Ban Khuan, Lang Suan, Chumphon 86110"
โรงแรมจิตติมา โฮมแอนด์ค่าเฟ่,Chittima Hotel home and cafe,9.046473969642410,99.15657877922060,ทางหลวงแผ่นดินหมายเลข 401 ต.ท่าโรงช้าง อ.พุนพิน จ.สุราษฎร์ธานี 84130,"National Highway 401, Tha Rong Chang, Phunphin, Surat Thani 84130"
โรงแรมจิตต์ประภา,Chit Prapha Hotel,16.476150616638600,99.51560987636990,ทางหลวงแผ่นดินหมายเลข 1078 ต.นครชุม อ.เมืองกำแพงเพชร จ.กำแพงเพชร 62000,"National Highway 1078, Nakhon Chum, Muang Kampaeng Phet, Kamphaeng Phet 62000"
โรงแรมจินตนา รีสอร์ท บุรีรัมย์,Jintana Resort Hotel (Buriram),15.000155118912300,103.09344068169600,416 ต.อิสาณ อ.เมืองบุรีรัมย์ จ.บุรีรัมย์ 31000,"416 Moo 8 Tambon Isaan, Ampor Muang, Buriram 31000"
โรงแรมจินเฮง,CHIN HENG HOTEL,8.382742975606770,99.55096945166590,ทางหลวงแผ่นดินหมายเลข 4015 ต.จันดี อ.ฉวาง จ.นครศรีธรรมราช 80250,"National Highway 4015, Chan Di, Chawang, Nakhon Si Thammarat 80250"
โรงแรมจินเฮง,โรงแรมจินเฮง,8.383882,99.541961,ทางหลวงแผ่นดินหมายเลข 4195 จันดี ฉวาง จ.นครศรีธรรมราช 80250,"National Highway 4195, Chan Di, Chawang, Nakhon Si Thammarat 80250"
โรงแรมจิระนคร ปาร์ค บุรีรัมย์,Jiranakron Park Hotel ,14.989234562992600,103.10442298650700,ต.ในเมือง อ.เมืองบุรีรัมย์ จ.บุรีรัมย์ 31000,"Nai Mueang, Mueang Buri Ram, Buri Ram 31000"
โรงแรมจิราวัฒน์ฮอลิเดย์โฮเต็ล,Chi Ra Wat Holiday Hotel,14.732544317139100,100.456283390522,ต.บ้านหม้อ อ.พรหมบุรี จ.สิงห์บุรี 16120,"Ban Mo, Phromburi, Sing Buri 16120"
โรงแรมจี นิมมาน เชียงใหม่,G Nimman Chiang Mai,18.795249185084700,98.9677432179451,ซอยนิมมานเหมินท์ 17 ต.สุเทพ อ.เมืองเชียงใหม่ จ.เชียงใหม่ 50200,"Soi Nimmana Haeminda 17, Suthep, Mueang Chiang Mai, Chiang Mai 50200"
โรงแรมจี ไนน์ แบ็งค็อก ,G9 Bangkok Hotel,13.8035513843952,100.55633649230000,1032/26-28 พหลโยธิน 18/1 แยก 4 แขวงจอมพล เขตจตุจักร กรุงเทพมหานคร 10900,"Phahon Yothin 18/1 Yaek 4, Chomphon, Chatuchak, Bangkok 10900"
โรงแรมจีทีเรซิเด้นท์,GT Residence Hotel Buriram,14.98677444624310,103.07682573795300,ต.อิสาณ อ.เมืองบุรีรัมย์ จ.บุรีรัมย์ 31000,"I San, Mueang Buri Ram, Buri Ram 31000"
โรงแรมจีนี่ บีช รีสอร์ท,GINIS BEACH RESORT,7.956282262879890,98.28383758664130,112/4  หมู่ 3  ต.กมลา อ.กะทู้ จ.ภูเก็ต 83150,"112/4  MOO 3  Kamala, Kathu, Phuket 83150"
โรงแรมจีรัง เฮลธ์ วิลเลจ,Jirung Health Village,18.9227056503296,98.9348995685577,99 ม.7 ต.ริมใต้ อ.แม่ริม จ.เชียงใหม่ 50180,99 Moo 7 Rim Tai Mae Rim Chiang Mai 50180
โรงแรมจุฑามาศ,โรงแรมจุฑามาศ,14.619725,104.431396,ทางหลวงแผ่นดินหมายเลข 2128 สิ ขุนหาญ จ.ศรีสะเกษ 33150,"National Highway 2128, Si, Khun Han, Si Sa Ket 33150"
โรงแรมจุฑามาศ รีสอร์ท,โรงแรมจุฑามาศ รีสอร์ท,19.354224,100.864838,เปือ เชียงกลาง จ.น่าน 55160,"Puea, Chiang Klang, Nan 55160"
โรงแรมจูนโฮเทล พัทยา,Tune Hotel Pattaya,12.944762774502600,100.88860786046900,ถนนพัทยาสาย2 ต.นาเกลือ อ.บางละมุง จ.ชลบุรี 20260,"Pattaya 2 Rd., Na Kluea, Bang La Mung, Chon Buri 20260"
โรงแรมฉัตรฤดี พาร์ควิว,Chatrudee Hotel,16.541508781988300,104.04776260256800,ต.บัวขาว อ.กุฉินารายณ์ จ.กาฬสินธุ์ 46110,"Bua Khao, Kuchinarai, Kalasin 46110"
โรงแรมฉัตรฤดีพาร์ควิว,โรงแรมฉัตรฤดีพาร์ควิว,16.541424,104.047882,บัวขาว กุฉินารายณ์ จ.กาฬสินธุ์ 46110,"Bua Khao, Kuchinarai, Kalasin 46110"
